,Unnamed: 0,stop_id,stop_name,stop_lon,stop_lat,agency
0,0,7086,Historic Folsom Station (WB),-121.180467,38.67545,Sacramento Regional Transit.csv
1,1,7087,Glenn Station (WB),-121.183667,38.662733,Sacramento Regional Transit.csv
2,2,7088,Iron Point Station (WB),-121.190567,38.644317,Sacramento Regional Transit.csv
3,3,7089,Hazel Station (WB),-121.212754,38.630217,Sacramento Regional Transit.csv
4,4,7066,Sunrise Station (WB),-121.267248,38.606523,Sacramento Regional Transit.csv
5,5,7067,Cordova Town Center Station (WB),-121.283655,38.598441,Sacramento Regional Transit.csv
6,6,7068,Zinfandel Station (WB),-121.290917,38.594833,Sacramento Regional Transit.csv
7,7,7069,Mather Field/Mills Station (WB),-121.311617,38.584483,Sacramento Regional Transit.csv
8,8,7070,Butterfield Station (WB),-121.34708700000002,38.566977,Sacramento Regional Transit.csv
9,9,7071,Tiber Station (WB),-121.353483,38.563817,Sacramento Regional Transit.csv
10,10,7072,Starfire Station (WB),-121.362547,38.559245,Sacramento Regional Transit.csv
11,11,7073,Watt/Manlove Station (WB),-121.373651,38.553684,Sacramento Regional Transit.csv
12,12,7074,College Greens Station (WB),-121.393899,38.547035,Sacramento Regional Transit.csv
13,13,7075,Power Inn Station (WB),-121.4081,38.547483,Sacramento Regional Transit.csv
14,14,7076,University/65th Street Station (WB),-121.42748600000002,38.552648,Sacramento Regional Transit.csv
15,15,7077,59th Street Station (WB),-121.436289,38.554995,Sacramento Regional Transit.csv
16,16,7078,48th Street Station (WB),-121.449346,38.558592,Sacramento Regional Transit.csv
17,17,7079,39th Street Station (WB),-121.457653,38.56087,Sacramento Regional Transit.csv
18,18,7080,29th Street Station (WB),-121.47155,38.564667,Sacramento Regional Transit.csv
19,19,7081,23rd Street Station (WB),-121.479207,38.566701,Sacramento Regional Transit.csv
20,20,7032,16th Street Station (WB),-121.489998,38.570121,Sacramento Regional Transit.csv
21,21,7033,13th Street Station (WB),-121.493783,38.571133,Sacramento Regional Transit.csv
22,22,7034,Archives Plaza Station (WB),-121.494278,38.574381,Sacramento Regional Transit.csv
23,23,7035,8th & O Station (WB),-121.498084,38.575439,Sacramento Regional Transit.csv
24,24,7036,8th & Capitol Station (WB),-121.49773,38.577521,Sacramento Regional Transit.csv
25,25,7091,8th & K Station (NB),-121.496515,38.580371,Sacramento Regional Transit.csv
26,26,7095,8th & H Station (NB),-121.495389,38.58292,Sacramento Regional Transit.csv
27,27,7092,Sacramento Valley Station (WB),-121.500439,38.58462700000001,Sacramento Regional Transit.csv
28,28,7093,Sacramento Valley Station (EB),-121.499307,38.584323,Sacramento Regional Transit.csv
29,29,7090,7th & I/County Center Station (SB),-121.496864,38.582585,Sacramento Regional Transit.csv
30,30,7013,7th & Capitol Station (SB),-121.498721,38.578258,Sacramento Regional Transit.csv
31,31,7014,8th & O Station (EB),-121.49868,38.575579,Sacramento Regional Transit.csv
32,32,7015,Archives Plaza Station (EB),-121.494718,38.574401,Sacramento Regional Transit.csv
33,33,7016,13th Street Station (EB),-121.492983,38.570836,Sacramento Regional Transit.csv
34,34,7017,16th Street Station (EB),-121.489018,38.569773,Sacramento Regional Transit.csv
35,35,7050,23rd Street Station (EB),-121.47855,38.566433,Sacramento Regional Transit.csv
36,36,7051,29th Street Station (EB),-121.47055,38.564317,Sacramento Regional Transit.csv
37,37,7052,39th Street Station (EB),-121.456583,38.560463,Sacramento Regional Transit.csv
38,38,7053,48th Street Station (EB),-121.4483,38.5582,Sacramento Regional Transit.csv
39,39,7054,59th Street Station (EB),-121.43524,38.554607,Sacramento Regional Transit.csv
40,40,7055,University/65th Street Station (EB),-121.426566,38.5523,Sacramento Regional Transit.csv
41,41,7056,Power Inn Station (EB),-121.406916,38.547217,Sacramento Regional Transit.csv
42,42,7057,College Greens Station (EB),-121.392775,38.547077,Sacramento Regional Transit.csv
43,43,7058,Watt/Manlove Station (EB),-121.372654,38.554066,Sacramento Regional Transit.csv
44,44,7059,Starfire Station (EB),-121.361369,38.559731,Sacramento Regional Transit.csv
45,45,7060,Tiber Station (EB),-121.352457,38.564211,Sacramento Regional Transit.csv
46,46,7061,Butterfield Station (EB),-121.34606200000002,38.567361,Sacramento Regional Transit.csv
47,47,7062,Mather Field/Mills Station (EB),-121.310611,38.584973,Sacramento Regional Transit.csv
48,48,7063,Zinfandel Station (EB),-121.289773,38.595294,Sacramento Regional Transit.csv
49,49,7064,Cordova Town Center Station (EB),-121.282502,38.59887,Sacramento Regional Transit.csv
50,50,7065,Sunrise Station (EB),-121.266108,38.606965,Sacramento Regional Transit.csv
51,51,7082,Hazel Station (EB),-121.211678,38.63062100000001,Sacramento Regional Transit.csv
52,52,7083,Iron Point Station (EB),-121.189683,38.644967,Sacramento Regional Transit.csv
53,53,7084,Glenn Station (EB),-121.183633,38.663667,Sacramento Regional Transit.csv
54,54,7085,Historic Folsom Station (EB),-121.180717,38.67635,Sacramento Regional Transit.csv
55,55,7096,Township 9 Station (EB),-121.491473,38.596128,Sacramento Regional Transit.csv
56,56,7094,Township 9 Station (WB),-121.491698,38.596304,Sacramento Regional Transit.csv
57,57,7037,St Rose of Lima Park Station (EB),-121.495491,38.579557,Sacramento Regional Transit.csv
58,58,7000,Watt/I-80 Station (WB),-121.384812,38.644922,Sacramento Regional Transit.csv
59,59,7001,Watt/I-80 West Station (WB),-121.39505,38.642622,Sacramento Regional Transit.csv
60,60,7002,Roseville Road Station (WB),-121.40266499999998,38.638011,Sacramento Regional Transit.csv
61,61,7003,Marconi/Arcade Station (WB),-121.425055,38.621087,Sacramento Regional Transit.csv
62,62,7004,Employee Platform Station (WB),-121.430783,38.61585,Sacramento Regional Transit.csv
63,63,7005,Swanston Station (WB),-121.439848,38.607435,Sacramento Regional Transit.csv
64,64,7006,Royal Oaks Station (WB),-121.448177,38.606247,Sacramento Regional Transit.csv
65,65,7007,Arden/Del Paso Station (WB),-121.457376,38.606316,Sacramento Regional Transit.csv
66,66,7008,Globe Avenue Station (WB),-121.4664,38.602633,Sacramento Regional Transit.csv
67,67,7009,Alkali Flat/La Valentina Station (SB),-121.4883,38.585212,Sacramento Regional Transit.csv
68,68,7010,12th & I Station (SB),-121.490233,38.580833,Sacramento Regional Transit.csv
69,69,7011,Cathedral Square Station (WB),-121.493576,38.579171,Sacramento Regional Transit.csv
70,70,7018,Broadway Station (EB),-121.488238,38.559182,Sacramento Regional Transit.csv
71,71,7019,4th Ave/Wayne Hultgren Station (EB),-121.488002,38.550966,Sacramento Regional Transit.csv
72,72,7020,City College Station (EB),-121.485293,38.541652,Sacramento Regional Transit.csv
73,73,7021,Fruitridge Station (EB),-121.479969,38.525188,Sacramento Regional Transit.csv
74,74,7022,47th Avenue Station (EB),-121.475827,38.511452,Sacramento Regional Transit.csv
75,75,7023,Florin Station (EB),-121.471467,38.497317,Sacramento Regional Transit.csv
76,76,7024,Meadowview Station (EB),-121.466981,38.482687,Sacramento Regional Transit.csv
77,77,7101,Franklin Station (EB),-121.448058,38.462785,Sacramento Regional Transit.csv
78,78,7103,Center Parkway Station (EB),-121.429365,38.458599,Sacramento Regional Transit.csv
79,79,7097,CRC Station (SB),-121.418322,38.453234,Sacramento Regional Transit.csv
80,80,7098,CRC Station (NB),-121.41826299999998,38.454141,Sacramento Regional Transit.csv
81,81,7104,Center Parkway Station (WB),-121.430422,38.458941,Sacramento Regional Transit.csv
82,82,7102,Franklin Station (WB),-121.449009,38.463285,Sacramento Regional Transit.csv
83,83,7025,Meadowview Station (WB),-121.467258,38.483607,Sacramento Regional Transit.csv
84,84,7026,Florin Station (WB),-121.471646,38.498243,Sacramento Regional Transit.csv
85,85,7027,47th Avenue Station (WB),-121.476017,38.512383,Sacramento Regional Transit.csv
86,86,7028,Fruitridge Station (WB),-121.480233,38.526083,Sacramento Regional Transit.csv
87,87,7029,City College Station (WB),-121.485473,38.542579,Sacramento Regional Transit.csv
88,88,7030,4th Ave/Wayne Hultgren Station (WB),-121.488192,38.551899,Sacramento Regional Transit.csv
89,89,7031,Broadway Station (WB),-121.487752,38.56002700000001,Sacramento Regional Transit.csv
90,90,7038,Cathedral Square Station (EB),-121.492009,38.578637,Sacramento Regional Transit.csv
91,91,7039,12th & I Station (NB),-121.489933,38.581667,Sacramento Regional Transit.csv
92,92,7040,Alkali Flat/La Valentina Station (NB),-121.487946,38.585994,Sacramento Regional Transit.csv
93,93,7041,Globe Avenue Station (EB),-121.465426,38.603098,Sacramento Regional Transit.csv
94,94,7042,Arden/Del Paso Station (EB),-121.456274,38.606207,Sacramento Regional Transit.csv
95,95,7043,Royal Oaks Station (EB),-121.4474,38.605943,Sacramento Regional Transit.csv
96,96,7044,Swanston Station (EB),-121.439033,38.60805,Sacramento Regional Transit.csv
97,97,7045,Employee Platform Station (EB),-121.430707,38.615787,Sacramento Regional Transit.csv
98,98,7046,Marconi/Arcade Station (EB),-121.424278,38.621688,Sacramento Regional Transit.csv
99,99,7047,Roseville Road Station (EB),-121.40145,38.638483,Sacramento Regional Transit.csv
100,100,7048,Watt/I-80 West Station (EB),-121.394052,38.643081,Sacramento Regional Transit.csv
101,101,7049,Watt/I-80 Station (EB),-121.383651,38.645012,Sacramento Regional Transit.csv
102,0,80122,7th Street / Metro Center Station - Metro Blue & Expo Lines,-118.258822,34.04861,Metro - Los Angeles.csv
103,1,80121,Pico Station,-118.266118,34.040735,Metro - Los Angeles.csv
104,2,80123,LATTC / Ortho Institute Station,-118.273603,34.029112,Metro - Los Angeles.csv
105,3,80124,Jefferson / USC Station,-118.278118,34.022123,Metro - Los Angeles.csv
106,4,80125,Expo Park / USC Station,-118.285734,34.018227,Metro - Los Angeles.csv
107,5,80126,Expo / Vermont Station,-118.29154,34.018245,Metro - Los Angeles.csv
108,6,80127,Expo / Western Station,-118.30891,34.018331,Metro - Los Angeles.csv
109,7,80128,Expo / Crenshaw Station,-118.335078,34.022526,Metro - Los Angeles.csv
110,8,80129,Farmdale Station,-118.346095,34.023981,Metro - Los Angeles.csv
111,9,80130,Expo / La Brea / Ethel Bradley Station,-118.355159,34.02480300000001,Metro - Los Angeles.csv
112,10,80131,La Cienega / Jefferson Station,-118.37212,34.026355,Metro - Los Angeles.csv
113,11,80132,Culver City Station,-118.38898600000002,34.027896000000005,Metro - Los Angeles.csv
114,12,80133,Palms Station,-118.404255,34.029323,Metro - Los Angeles.csv
115,13,80134,Westwood / Rancho Park Station,-118.424576,34.036815999999995,Metro - Los Angeles.csv
116,14,80135,Expo / Sepulveda Station,-118.434234,34.035408000000004,Metro - Los Angeles.csv
117,15,80136,Expo / Bundy Station,-118.452896,34.031705,Metro - Los Angeles.csv
118,16,80113,103rd Street / Watts Towers  Station,-118.243159,33.94222,Metro - Los Angeles.csv
119,17,80114,Firestone Station,-118.243205,33.959610999999995,Metro - Los Angeles.csv
120,18,80115,Florence Station,-118.243271,33.97374,Metro - Los Angeles.csv
121,19,80116,Slauson Station,-118.243398,33.98876,Metro - Los Angeles.csv
122,20,80117,Vernon Station,-118.243303,34.00292,Metro - Los Angeles.csv
123,21,80118,Washington Station,-118.243084,34.01965,Metro - Los Angeles.csv
124,22,80119,San Pedro Street Station,-118.255505,34.026807,Metro - Los Angeles.csv
125,23,80120,Grand / LATTC Station,-118.269333,34.033155,Metro - Los Angeles.csv
126,24,80137,26th Street / Bergamot Station,-118.46912,34.027995000000004,Metro - Los Angeles.csv
127,25,80138,17th Street / SMC Station,-118.480372,34.023155,Metro - Los Angeles.csv
128,26,80139,Downtown Santa Monica Station,-118.491384,34.01401,Metro - Los Angeles.csv
129,27,80214,Union Station - Metro Red & Purple Lines,-118.234249,34.056197,Metro - Los Angeles.csv
130,28,80213,Civic Center / Grand Park Station,-118.246057,34.0549,Metro - Los Angeles.csv
131,29,80212,Pershing Square Station,-118.251259,34.049316,Metro - Los Angeles.csv
132,30,80211,7th Street / Metro Center Station - Metro Red & Purple Lines,-118.258682,34.048634,Metro - Los Angeles.csv
133,31,80210,Westlake / MacArthur Park Station,-118.274879,34.056368,Metro - Los Angeles.csv
134,32,80209,Wilshire / Vermont Station,-118.290082,34.062701000000004,Metro - Los Angeles.csv
135,33,80208,Vermont / Beverly Station,-118.291686,34.076526,Metro - Los Angeles.csv
136,34,80207,Vermont / Santa Monica Station,-118.29173,34.08991,Metro - Los Angeles.csv
137,35,80206,Vermont / Sunset Station,-118.291756,34.097708000000004,Metro - Los Angeles.csv
138,36,80205,Hollywood / Western Station,-118.308117,34.101737,Metro - Los Angeles.csv
139,37,80204,Hollywood / Vine Station,-118.32518,34.10163,Metro - Los Angeles.csv
140,38,80203,Hollywood / Highland Station,-118.338549,34.101547,Metro - Los Angeles.csv
141,39,80202,Universal / Studio City Station,-118.362699,34.140002,Metro - Los Angeles.csv
142,40,80201,North Hollywood Station,-118.376808,34.168504,Metro - Los Angeles.csv
143,41,80215,Wilshire / Normandie Station,-118.301458,34.061753,Metro - Los Angeles.csv
144,42,80216,Wilshire / Western Station,-118.308756,34.061689,Metro - Los Angeles.csv
145,43,80301,Redondo Beach Station,-118.369196,33.89464,Metro - Los Angeles.csv
146,44,80302,Douglas Station,-118.383113,33.905299,Metro - Los Angeles.csv
147,45,80303,El Segundo Station,-118.38653899999998,33.916063,Metro - Los Angeles.csv
148,46,80304,Mariposa Station,-118.387572,33.9232,Metro - Los Angeles.csv
149,47,80305,Aviation / LAX Station,-118.377134,33.929621000000004,Metro - Los Angeles.csv
150,48,80306,Hawthorne / Lennox Station,-118.351602,33.933408,Metro - Los Angeles.csv
151,49,80307,Crenshaw Station,-118.32655,33.925201,Metro - Los Angeles.csv
152,50,80308,Vermont / Athens Station,-118.291733,33.928683,Metro - Los Angeles.csv
153,51,80309,Harbor Freeway Station,-118.2811,33.928714,Metro - Los Angeles.csv
154,52,80310,Avalon Station,-118.265217,33.927465000000005,Metro - Los Angeles.csv
155,53,80311,Willowbrook - Rosa Parks Station - Metro Green Line,-118.238052,33.928258,Metro - Los Angeles.csv
156,54,80312,Long Beach Blvd Station,-118.209945,33.92488,Metro - Los Angeles.csv
157,55,80313,Lakewood Blvd Station,-118.1406,33.913070000000005,Metro - Los Angeles.csv
158,56,80314,Norwalk Station,-118.104717,33.914033,Metro - Los Angeles.csv
159,57,80409,Union Station - Metro Gold Line,-118.234759,34.056061,Metro - Los Angeles.csv
160,58,80408,Little Tokyo / Arts District Station,-118.237901,34.0501,Metro - Los Angeles.csv
161,59,80407,Pico / Aliso Station,-118.22594,34.047634,Metro - Los Angeles.csv
162,60,80406,Mariachi Plaza / Boyle Heights Station,-118.219648,34.047215,Metro - Los Angeles.csv
163,61,80405,Soto Station,-118.210061,34.043747,Metro - Los Angeles.csv
164,62,80404,Indiana Station,-118.192182,34.0343,Metro - Los Angeles.csv
165,63,80403,Maravilla Station,-118.16814,34.033319,Metro - Los Angeles.csv
166,64,80402,East LA Civic Center Station,-118.161206,34.033364,Metro - Los Angeles.csv
167,65,80401,Atlantic Station,-118.154469,34.033398,Metro - Los Angeles.csv
168,66,80410,Chinatown Station,-118.23584,34.063861,Metro - Los Angeles.csv
169,67,80411,Lincoln Heights / Cypress Park Station,-118.220429,34.080949,Metro - Los Angeles.csv
170,68,80412,Heritage Square / Arroyo Station,-118.21321299999998,34.087227,Metro - Los Angeles.csv
171,69,80413,Southwest Museum Station,-118.206712,34.098243,Metro - Los Angeles.csv
172,70,80414,Highland Park Station,-118.192606,34.111179,Metro - Los Angeles.csv
173,71,80415,South Pasadena Station,-118.157886,34.115186,Metro - Los Angeles.csv
174,72,80416,Fillmore Station,-118.148126,34.133521,Metro - Los Angeles.csv
175,73,80417,Del Mar Station,-118.148214,34.14191,Metro - Los Angeles.csv
176,74,80418,Memorial Park Station,-118.147512,34.148356,Metro - Los Angeles.csv
177,75,80419,Lake Station,-118.13139,34.151806,Metro - Los Angeles.csv
178,76,80420,Allen Station,-118.114348,34.152417,Metro - Los Angeles.csv
179,77,80421,Sierra Madre Villa Station,-118.081212,34.147752000000004,Metro - Los Angeles.csv
180,78,80422,Arcadia Station,-118.029199,34.14286,Metro - Los Angeles.csv
181,79,80423,Monrovia Station,-118.003473,34.133155,Metro - Los Angeles.csv
182,80,80424,Duarte / City of Hope Station,-117.96768,34.132518,Metro - Los Angeles.csv
183,81,80425,Irwindale Station,-117.932506,34.129048,Metro - Los Angeles.csv
184,82,80426,Azusa Downtown Station,-117.906631,34.135863,Metro - Los Angeles.csv
185,83,80427,APU / Citrus College Station,-117.891636,34.136814,Metro - Los Angeles.csv
186,0,3400001,SKT STOCKTON STATION,-121.278948,37.957058,Altamont Corridor Express.csv
187,1,3400002,LAT LATHROP/MANTECA STATION,-121.263664,37.797908,Altamont Corridor Express.csv
188,2,3400003,TRC TRACY STATION,-121.433869,37.696468,Altamont Corridor Express.csv
189,3,3400004,VAR VASCO ROAD STATION,-121.7193829951,37.7013875182,Altamont Corridor Express.csv
190,4,3400005,LVA LIVERMORE STATION,-121.76749517379999,37.6851052949,Altamont Corridor Express.csv
191,5,3400006,PLD PLEASANTON STATION,-121.8829617257,37.6575485374,Altamont Corridor Express.csv
192,6,3400007,FMT FREMONT STATION,-122.0075983747,37.5585585499,Altamont Corridor Express.csv
193,7,3400008,GAC GREAT AMERICA STATION,-121.9666714969,37.4063980804,Altamont Corridor Express.csv
194,8,3400009,SCC SANTA CLARA STATION,-121.936346,37.352892,Altamont Corridor Express.csv
195,9,3400010,SJD SAN JOSE STATION,-121.9031883625,37.329568326,Altamont Corridor Express.csv
196,0,75000,San Ysidro/Intl Border,-117.029539035018,32.54456597544,MTS.csv
197,1,75002,Beyer Blvd Station,-117.04706184256001,32.557656016844,MTS.csv
198,2,75004,Iris Ave Station,-117.067176155865,32.569761999751,MTS.csv
199,3,75006,Palm Avenue Station,-117.08375293401501,32.584779871288,MTS.csv
200,4,75008,Palomar Street Station,-117.085081849441,32.603293988127,MTS.csv
201,5,75010,H Street Station,-117.09557711870899,32.630177911165,MTS.csv
202,6,75012,E Street Station,-117.099056928771,32.639104994037,MTS.csv
203,7,75014,24th Street Station,-117.108006068876,32.661964912193,MTS.csv
204,8,75016,8th Street Station,-117.11309507784401,32.675019108911,MTS.csv
205,9,75106,Pacific Fleet Station,-117.124790890451,32.686098888261,MTS.csv
206,10,75104,Harborside Station,-117.132863899597,32.691325895251005,MTS.csv
207,11,75018,Barrio Logan Station,-117.14666504345,32.698126983977,MTS.csv
208,12,75102,12th & Imperial Transit Center,-117.153217902166,32.705870089517,MTS.csv
209,13,75092,Park & Market Station,-117.15372102845801,32.7110599917,MTS.csv
210,14,75090,City College Station,-117.154172920554,32.716289022674,MTS.csv
211,15,75088,Fifth Avenue Station,-117.15967790667,32.716789999486,MTS.csv
212,16,75087,Civic Center Station,-117.162428955368,32.71677297614,MTS.csv
213,17,75085,America Plaza Station,-117.16881390409901,32.716626903293,MTS.csv
214,18,75086,Civic Center Station,-117.16247089504401,32.71670999973,MTS.csv
215,19,75089,Fifth Avenue Station,-117.15972014222,32.716723998477995,MTS.csv
216,20,75091,City College Station,-117.15422206039699,32.716230119095,MTS.csv
217,21,75093,Park & Market Station,-117.153800870071,32.710920057038,MTS.csv
218,22,75103,12th & Imperial Transit Center,-117.153325933377,32.705784918918,MTS.csv
219,23,75019,Barrio Logan Station,-117.146455857087,32.69788608641,MTS.csv
220,24,75105,Harborside Station,-117.13263886024099,32.691151876888,MTS.csv
221,25,75107,Pacific Fleet Station,-117.124637067239,32.685893017275,MTS.csv
222,26,75017,8th Street Station,-117.113081879271,32.674733082496,MTS.csv
223,27,75015,24th Street Station,-117.10800515605499,32.66170408617,MTS.csv
224,28,75013,E Street Station,-117.099066119896,32.63884492334,MTS.csv
225,29,75011,H Street Station,-117.095572113764,32.629892927075,MTS.csv
226,30,75009,Palomar Street Station,-117.085088090838,32.603027068038,MTS.csv
227,31,75007,Palm Avenue Station,-117.08385990825701,32.584454001795,MTS.csv
228,32,75005,Iris Ave Station,-117.066964838137,32.569514939972,MTS.csv
229,33,75003,Beyer Blvd Station,-117.04683899973101,32.557452973394,MTS.csv
230,34,75074,25th/Commercial St Station,-117.13873095083099,32.705276948028995,MTS.csv
231,35,75073,32nd St/Commercial Station,-117.124523899513,32.705777049910004,MTS.csv
232,36,75070,47th Street Station,-117.094819083289,32.708439083632996,MTS.csv
233,37,75069,Euclid Ave Station,-117.085761026186,32.709507027347996,MTS.csv
234,38,75067,Encanto/62nd St Station,-117.063109948473,32.71008391769,MTS.csv
235,39,75040,Massachusetts Ave Station,-117.03948894735399,32.723559040135,MTS.csv
236,40,75038,Lemon Grove Depot,-117.030653916046,32.743481891128,MTS.csv
237,41,75036,Spring Street Station,-117.01738502098101,32.756907112413,MTS.csv
238,42,75034,La Mesa Blvd Station,-117.02056497088101,32.765136878304,MTS.csv
239,43,75030,Grossmont Transit Center,-117.011267018897,32.781642073683,MTS.csv
240,44,75029,Amaya Drive Station,-117.001605997827,32.785413110082004,MTS.csv
241,45,75026,El Cajon Transit Center,-116.976138989526,32.792064886269,MTS.csv
242,46,75024,Arnele Avenue Station,-116.97568504894899,32.804661087193,MTS.csv
243,47,75027,El Cajon Transit Center,-116.976216853578,32.791878905865005,MTS.csv
244,48,75028,Amaya Drive Station,-117.001863017733,32.785409895665005,MTS.csv
245,49,75031,Grossmont Transit Center,-117.01147007696899,32.781608114117,MTS.csv
246,50,75035,La Mesa Blvd Station,-117.02053106412501,32.764905117721,MTS.csv
247,51,75037,Spring Street Station,-117.017531034511,32.756753938123005,MTS.csv
248,52,75039,Lemon Grove Depot,-117.030783009087,32.743296100962,MTS.csv
249,53,75041,Massachusetts Ave Station,-117.039679914797,32.723461895414,MTS.csv
250,54,75066,Encanto/62nd St Station,-117.063361026404,32.710130085802,MTS.csv
251,55,75068,Euclid Ave Station,-117.08612911693999,32.709583963853,MTS.csv
252,56,75071,47th Street Station,-117.09507209294901,32.708448069293,MTS.csv
253,57,75072,32nd St/Commercial Station,-117.124753014074,32.705769927914,MTS.csv
254,58,75075,25th/Commercial St Station,-117.141153933526,32.705289970767005,MTS.csv
255,59,75109,Courthouse Station,-117.16602361347601,32.716715547109,MTS.csv
256,60,75062,SDSU Transit Center,-117.070638153054,32.77327502046,MTS.csv
257,61,75061,Grantville Station,-117.09755913206101,32.780539868127,MTS.csv
258,62,75058,Mission San Diego Station,-117.111104982007,32.780982888032,MTS.csv
259,63,75057,Qualcomm Stadium Station,-117.119710918486,32.781025065742995,MTS.csv
260,64,75054,Fenton Parkway Station,-117.12723710897801,32.778270018084,MTS.csv
261,65,75052,Rio Vista Station,-117.141967044286,32.773632970061,MTS.csv
262,66,75051,Mission Valley Center Station,-117.15013501285601,32.771093131946,MTS.csv
263,67,75049,Hazard Center Station,-117.15841000146798,32.770237902094,MTS.csv
264,68,75046,Fashion Valley Transit Center,-117.16915192135001,32.765471039802996,MTS.csv
265,69,75045,Morena/Linda Vista Station,-117.19684914488,32.763586130167,MTS.csv
266,70,75043,Old Town Transit Center,-117.199547989014,32.754696999319,MTS.csv
267,71,75077,Washington St Station,-117.184290039171,32.741541964515,MTS.csv
268,72,75079,Middletown Station,-117.174792973299,32.733513911325005,MTS.csv
269,73,75081,County Center/Little Italy Station,-117.16998502441002,32.721362937207,MTS.csv
270,74,75082,Santa Fe Depot,-117.16986094382901,32.717324917628005,MTS.csv
271,75,75094,Seaport Village Station,-117.16845215981701,32.711739988057,MTS.csv
272,76,75097,Convention Center Station,-117.16331997478599,32.708819876008,MTS.csv
273,77,75099,Gaslamp Quarter Station,-117.159599160461,32.706765102154996,MTS.csv
274,78,75100,12th & Imperial Transit Center (Bayside),-117.15389991339599,32.705234034133,MTS.csv
275,79,75020,Santee Town Center Station,-116.98113185014,32.841558077793,MTS.csv
276,80,75023,Gillespie Field Station,-116.98204188227699,32.826763941207,MTS.csv
277,81,75025,Arnele Avenue Station,-116.975773128973,32.804489064329,MTS.csv
278,82,75033,70th St Station,-117.04248409778299,32.772290084691,MTS.csv
279,83,75065,Alvarado Station,-117.056918134874,32.777421991614,MTS.csv
280,84,75098,Gaslamp Quarter Station,-117.159762880959,32.706941998119,MTS.csv
281,85,75096,Convention Center Station,-117.16346306175699,32.708980978579,MTS.csv
282,86,75095,Seaport Village Station,-117.16862003460301,32.71200094613,MTS.csv
283,87,75083,Santa Fe Depot,-117.16977900042801,32.717323879643004,MTS.csv
284,88,75080,County Center/Little Italy Station,-117.16989795174801,32.72149386633,MTS.csv
285,89,75078,Middletown Station,-117.174922976592,32.733785864544004,MTS.csv
286,90,75076,Washington St Station,-117.18446791254401,32.741723943701,MTS.csv
287,91,75042,Old Town Transit Center,-117.199487161047,32.754908004471,MTS.csv
288,92,75044,Morena/Linda Vista Station,-117.196558016751,32.763527071545,MTS.csv
289,93,75047,Fashion Valley Transit Center,-117.168905151453,32.765453088262,MTS.csv
290,94,75048,Hazard Center Station,-117.158151892139,32.770257117407,MTS.csv
291,95,75050,Mission Valley Center Station,-117.149856104718,32.771083072473004,MTS.csv
292,96,75053,Rio Vista Station,-117.141698844876,32.773620890746,MTS.csv
293,97,75055,Fenton Parkway Station,-117.12700808031299,32.778370042378,MTS.csv
294,98,75056,Qualcomm Stadium Station,-117.119491977246,32.780929036284,MTS.csv
295,99,75059,Mission San Diego Station,-117.110979041641,32.780813908949,MTS.csv
296,100,75060,Grantville Station,-117.097384023337,32.780397873468,MTS.csv
297,101,75063,SDSU Transit Center,-117.07037198116001,32.773164926235,MTS.csv
298,102,75064,Alvarado Station,-117.05670692542299,32.777309034943,MTS.csv
299,103,75032,70th St Station,-117.042295096065,32.772147002397,MTS.csv
300,104,75022,Gillespie Field Station,-116.982079945489,32.826995962137,MTS.csv
301,0,114,Palmdale Metrolink Station,-118.119293,34.590771000000004,Metrolink Trains.csv
302,1,107,Newhall Metrolink Station,-118.527306,34.379913,Metrolink Trains.csv
303,2,126,Santa Clarita Metrolink Station,-118.524818,34.413437,Metrolink Trains.csv
304,3,129,Sylmar/San Fernando Metrolink Station,-118.450172,34.292590999999994,Metrolink Trains.csv
305,4,128,Sun Valley Metrolink Station,-118.373398,34.222401,Metrolink Trains.csv
306,5,86,Downtown Burbank Metrolink Station,-118.312866,34.178944,Metrolink Trains.csv
307,6,98,Glendale Metrolink Station,-118.258926,34.123341,Metrolink Trains.csv
308,7,131,L. A. Union Station Metrolink Station,-118.233513,34.055729,Metrolink Trains.csv
309,8,117,Via Princessa Metrolink Station,-118.469406,34.408817,Metrolink Trains.csv
310,9,134,Vincent Grade/Acton Metrolink Station,-118.118301,34.49786,Metrolink Trains.csv
311,10,102,Lancaster Metrolink Station,-118.136131,34.696579,Metrolink Trains.csv
312,11,87,Cal State LA Metrolink Station,-118.171646,34.062119,Metrolink Trains.csv
313,12,95,El Monte Metrolink Station,-118.0355,34.076805,Metrolink Trains.csv
314,13,83,Baldwin Park Metrolink Station,-117.957397,34.086426,Metrolink Trains.csv
315,14,92,Covina Metrolink Station,-117.888893,34.09214,Metrolink Trains.csv
316,15,116,Pomona (North) Metrolink Station,-117.753052,34.093639,Metrolink Trains.csv
317,16,90,Claremont Metrolink Station,-117.716354,34.093884,Metrolink Trains.csv
318,17,104,Montclair Metrolink Station,-117.69558,34.094086,Metrolink Trains.csv
319,18,132,Upland Metrolink Station,-117.647507,34.094501,Metrolink Trains.csv
320,19,118,Rancho Cucamonga Metrolink Station,-117.559937,34.091854,Metrolink Trains.csv
321,20,96,Fontana Metrolink Station,-117.438095,34.095165,Metrolink Trains.csv
322,21,119,Rialto Metrolink Station,-117.37188700000002,34.096786,Metrolink Trains.csv
323,22,122,San Bernardino Depot Metrolink Station,-117.310089,34.10453,Metrolink Trains.csv
324,23,500,San Bernardino - Downtown Metrolink Station,-117.2960167,34.0995034,Metrolink Trains.csv
