,stop_id,stop_name,stop_lon,stop_lat,agency,route_id,route_long_name
488,5565,Mission St & 24th St  ,-122.418401,37.752356,San Francisco Municipal Transportation Agency,14057,MISSION
489,5567,Mission St & 26th St  ,-122.4181,37.74951,San Francisco Municipal Transportation Agency,14057,MISSION
490,5571,Mission St & 30th St    ,-122.421945,37.742408000000005,San Francisco Municipal Transportation Agency,14057,MISSION
491,5574,Mission St & Acton St   ,-122.452578,37.708808000000005,San Francisco Municipal Transportation Agency,14057,MISSION
492,5575,Mission St & Allison St   ,-122.44264,37.71448,San Francisco Municipal Transportation Agency,14057,MISSION
493,5577,Mission St & Appleton Ave   ,-122.42387099999999,37.738867,San Francisco Municipal Transportation Agency,14057,MISSION
494,5582,Mission St & Brazil Ave   ,-122.43481000000001,37.724540000000005,San Francisco Municipal Transportation Agency,14057,MISSION
495,5583,Mission St & Cortland Ave   ,-122.42275900000001,37.741052,San Francisco Municipal Transportation Agency,14057,MISSION
496,5585,Mission St & Evergreen St   ,-122.45653,37.707409999999996,San Francisco Municipal Transportation Agency,14057,MISSION
497,5586,Mission St & Excelsior Ave   ,-122.43351000000001,37.726355,San Francisco Municipal Transportation Agency,14057,MISSION
498,5593,Mission St & Geneva Ave   ,-122.44078200000001,37.716642,San Francisco Municipal Transportation Agency,14057,MISSION
499,5595,Mission St & Guttenberg St  ,-122.44475,37.712509999999995,San Francisco Municipal Transportation Agency,14057,MISSION
500,5596,Mission St & Highland Ave  ,-122.42396299999999,37.737448,San Francisco Municipal Transportation Agency,14057,MISSION
501,5599,Mission St & Italy Ave   ,-122.439259,37.71865,San Francisco Municipal Transportation Agency,14057,MISSION
502,5601,Mission St & Lowell St   ,-122.44629099999999,37.711467999999996,San Francisco Municipal Transportation Agency,14057,MISSION
503,5605,Mission St & Murray St   ,-122.42591999999999,37.73404,San Francisco Municipal Transportation Agency,14057,MISSION
504,5608,Mission St & Oliver St   ,-122.45006000000001,37.70962,San Francisco Municipal Transportation Agency,14057,MISSION
505,5610,Mission St & Persia Ave   ,-122.43568,37.72338,San Francisco Municipal Transportation Agency,14057,MISSION
506,5613,Mission St & Richland Ave  ,-122.42442,37.73591,San Francisco Municipal Transportation Agency,14057,MISSION
507,5615,Mission St & Russia Ave   ,-122.43711699999999,37.721469,San Francisco Municipal Transportation Agency,14057,MISSION
508,5620,Mission St & Silver Ave   ,-122.43132,37.728722999999995,San Francisco Municipal Transportation Agency,14057,MISSION
509,5624,Mission St & Trumbull St  ,-122.42926999999999,37.73066,San Francisco Municipal Transportation Agency,14057,MISSION
510,5628,Mission St & Whittier St   ,-122.44845,37.71022,San Francisco Municipal Transportation Agency,14057,MISSION
511,5693,Market St & Steuart St   ,-122.39491000000001,37.794259999999994,San Francisco Municipal Transportation Agency,14057,MISSION
512,6498,Steuart St & Mission St  ,-122.39327800000001,37.793248999999996,San Francisco Municipal Transportation Agency,14057,MISSION
513,7099,Mission St & San Jose Ave,-122.461372,37.705996999999996,San Francisco Municipal Transportation Agency,14057,MISSION
514,7129,Mission St & 7th St,-122.410505,37.779354,San Francisco Municipal Transportation Agency,14057,MISSION
515,7299,Mission St & South Van Ness Ave,-122.418485,37.772994,San Francisco Municipal Transportation Agency,14057,MISSION
516,7742,Morse St & Lowell St,-122.446211,37.711021,San Francisco Municipal Transportation Agency,14057,MISSION
517,7841,Mission St & Power St,-122.41940100000001,37.746245,San Francisco Municipal Transportation Agency,14057,MISSION
518,7945,Mission st & Fremont St,-122.39678799999999,37.790261,San Francisco Municipal Transportation Agency,14057,MISSION
519,5528,Mission St & 1st St   ,-122.39748999999999,37.78992,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
520,5529,Mission St & 2nd St   ,-122.40024,37.78775,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
521,5532,Mission St & 3rd St   ,-122.40248999999999,37.78597,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
522,5534,Mission St & 4th St   ,-122.40451999999999,37.78436,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
523,5536,Mission St & 5th St   ,-122.40664,37.782725,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
524,5540,Mission St & 8th St   ,-122.41355,37.777229999999996,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
525,5545,Mission St & 11th St   ,-122.41729199999999,37.774306,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
526,5552,Mission St & 16th St  ,-122.419726,37.765036,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
527,5558,Mission St & 20th St  ,-122.41909,37.75817,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
528,5566,Mission St & 24th St  ,-122.41852800000001,37.751964,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
529,5572,Mission St & 30th St   ,-122.42199099999999,37.742416999999996,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
530,5579,Mission St & Beale St   ,-122.39591599999999,37.791144,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
531,5588,Mission St & Flournoy St   ,-122.45906000000001,37.70682,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
532,5592,Mission St & Geneva Ave   ,-122.441149,37.716454999999996,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
533,5594,Mission St & GoeThe St   ,-122.45708,37.707359999999994,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
534,5602,Mission St & Lowell St   ,-122.44648600000001,37.711432,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
535,5603,Mission St & Main St   ,-122.39493,37.791965000000005,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
536,5614,Mission St & Richland Ave  ,-122.4247,37.735620000000004,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
537,5616,Mission St & Ruth St   ,-122.43633,37.722809999999996,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
538,5619,Mission St & Sickles Ave   ,-122.45331999999999,37.708659999999995,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
539,5621,Mission St & Silver Ave   ,-122.431354,37.728722999999995,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
540,7842,Daly City Bart Station,-122.468632,37.706514,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
541,5336,Main St & Market St  ,-122.39567,37.79253,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
542,5530,Mission St & 2nd St   ,-122.39985,37.78787,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
543,5531,Mission St & 3rd St   ,-122.40156999999999,37.78651,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
544,5533,Mission St & 4th St   ,-122.40393,37.78464,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
545,5535,Mission St & 5th St   ,-122.406525,37.782716,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
546,5541,Mission St & 8th St   ,-122.41273000000001,37.7777,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
547,5544,Mission St & 11th St   ,-122.41712,37.774322999999995,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
548,5551,Mission St & 16th St  ,-122.41966799999999,37.765125,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
549,5557,Mission St & 20th St  ,-122.41901999999999,37.75911,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
550,5565,Mission St & 24th St  ,-122.418401,37.752356,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
551,5571,Mission St & 30th St    ,-122.421945,37.742408000000005,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
552,5574,Mission St & Acton St   ,-122.452578,37.708808000000005,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
553,5585,Mission St & Evergreen St   ,-122.45653,37.707409999999996,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
554,5593,Mission St & Geneva Ave   ,-122.44078200000001,37.716642,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
555,5601,Mission St & Lowell St   ,-122.44629099999999,37.711467999999996,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
556,5603,Mission St & Main St   ,-122.39493,37.791965000000005,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
557,5610,Mission St & Persia Ave   ,-122.43568,37.72338,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
558,5613,Mission St & Richland Ave  ,-122.42442,37.73591,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
559,5620,Mission St & Silver Ave   ,-122.43132,37.728722999999995,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
560,5693,Market St & Steuart St   ,-122.39491000000001,37.794259999999994,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
561,7099,Mission St & San Jose Ave,-122.461372,37.705996999999996,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
562,7554,Mission St & Flournoy,-122.45919599999999,37.706613,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
563,7842,Daly City Bart Station,-122.468632,37.706514,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
564,7945,Mission st & Fremont St,-122.39678799999999,37.790261,San Francisco Municipal Transportation Agency,14058,MISSION RAPID
565,4235,Fulton St & Stanyan St,-122.45451899999999,37.774756,San Francisco Municipal Transportation Agency,14062,HAYES
566,4236,Fulton St & Stanyan StW,-122.45473700000001,37.774772999999996,San Francisco Municipal Transportation Agency,14062,HAYES
567,4979,Hayes St & Baker St  ,-122.441501,37.774573,San Francisco Municipal Transportation Agency,14062,HAYES
568,4983,Hayes St & Buchanan St  ,-122.428274,37.776261,San Francisco Municipal Transportation Agency,14062,HAYES
569,4985,Hayes St & Central Ave  ,-122.444298,37.774195,San Francisco Municipal Transportation Agency,14062,HAYES
570,4987,Hayes St & Clayton St  ,-122.44916599999999,37.773604999999996,San Francisco Municipal Transportation Agency,14062,HAYES
571,4991,Hayes St & Divisadero St  ,-122.437945,37.775005,San Francisco Municipal Transportation Agency,14062,HAYES
572,4993,Hayes St & Fillmore St  ,-122.43156100000002,37.775838,San Francisco Municipal Transportation Agency,14062,HAYES
573,4996,Hayes St & Gough St  ,-122.423326,37.776893,San Francisco Municipal Transportation Agency,14062,HAYES
574,4997,Hayes St & Larkin St  ,-122.416852,37.777709,San Francisco Municipal Transportation Agency,14062,HAYES
575,4998,Hayes St & Laguna St  ,-122.426146,37.77653,San Francisco Municipal Transportation Agency,14062,HAYES
576,5001,Hayes St & Masonic Ave  ,-122.446221,37.773953000000006,San Francisco Municipal Transportation Agency,14062,HAYES
577,5003,Hayes St & Pierce St  ,-122.43444299999999,37.775472,San Francisco Municipal Transportation Agency,14062,HAYES
578,5007,Hayes St & Shrader St  ,-122.452502,37.77317,San Francisco Municipal Transportation Agency,14062,HAYES
579,5009,Hayes St & Stanyan St  ,-122.454148,37.77296,San Francisco Municipal Transportation Agency,14062,HAYES
580,5011,Hayes St & Steiner St  ,-122.433203,37.775627,San Francisco Municipal Transportation Agency,14062,HAYES
581,5013,Hayes St & Van Ness Ave  ,-122.42018999999999,37.777286,San Francisco Municipal Transportation Agency,14062,HAYES
582,5014,Hayes St & Webster St  ,-122.429879,37.776056,San Francisco Municipal Transportation Agency,14062,HAYES
583,5669,Market St & Drumm St   ,-122.396178,37.793473,San Francisco Municipal Transportation Agency,14062,HAYES
584,5671,Market St & Front St   ,-122.39815,37.791920000000005,San Francisco Municipal Transportation Agency,14062,HAYES
585,5674,Market St & Grant Ave   ,-122.40516000000001,37.786390000000004,San Francisco Municipal Transportation Agency,14062,HAYES
586,5683,Market St & Mason St   ,-122.40964,37.78285,San Francisco Municipal Transportation Agency,14062,HAYES
587,5684,Market St & Montgomery St   ,-122.40248000000001,37.78849,San Francisco Municipal Transportation Agency,14062,HAYES
588,5688,Market St & Powell St   ,-122.407544,37.784473999999996,San Francisco Municipal Transportation Agency,14062,HAYES
589,5689,Market St & Sansome St   ,-122.40049099999999,37.790013,San Francisco Municipal Transportation Agency,14062,HAYES
590,6497,Steuart St & Mission St   ,-122.39371299999999,37.793713000000004,San Francisco Municipal Transportation Agency,14062,HAYES
591,6501,Steuart St & Market St   ,-122.39453799999998,37.794409,San Francisco Municipal Transportation Agency,14062,HAYES
592,7423,Market St & Hyde St,-122.414723,37.778784,San Francisco Municipal Transportation Agency,14062,HAYES
593,7499,Fulton Street & Shrader Street,-122.45312,37.774907,San Francisco Municipal Transportation Agency,14062,HAYES
594,7858,Market St & 7th St North ,-122.412407,37.78063,San Francisco Municipal Transportation Agency,14062,HAYES
595,4920,Grove St & Gough St  ,-122.42330600000001,37.777747999999995,San Francisco Municipal Transportation Agency,14062,HAYES
596,4921,Grove St & Laguna St  ,-122.426324,37.777382,San Francisco Municipal Transportation Agency,14062,HAYES
597,4923,Grove St & Van Ness Ave  ,-122.419743,37.778188,San Francisco Municipal Transportation Agency,14062,HAYES
598,4980,Hayes St & Baker St  ,-122.441259,37.774509,San Francisco Municipal Transportation Agency,14062,HAYES
599,4984,Hayes St & Buchanan St  ,-122.427555,37.776244,San Francisco Municipal Transportation Agency,14062,HAYES
600,4986,Hayes St & Central Ave  ,-122.444515,37.77409,San Francisco Municipal Transportation Agency,14062,HAYES
601,4988,Hayes St & Clayton St  ,-122.44946399999999,37.773416999999995,San Francisco Municipal Transportation Agency,14062,HAYES
602,4992,Hayes St & Divisadero St  ,-122.437728,37.774978000000004,San Francisco Municipal Transportation Agency,14062,HAYES
603,4994,Hayes St & Fillmore St  ,-122.430834,37.775804,San Francisco Municipal Transportation Agency,14062,HAYES
604,5000,Hayes St & Lyon St  ,-122.442862,37.77429,San Francisco Municipal Transportation Agency,14062,HAYES
605,5002,Hayes St & Masonic Ave  ,-122.446003,37.773926,San Francisco Municipal Transportation Agency,14062,HAYES
606,5004,Hayes St & Pierce St  ,-122.434177,37.775413,San Francisco Municipal Transportation Agency,14062,HAYES
607,5012,Hayes St & Steiner St  ,-122.432476,37.775627,San Francisco Municipal Transportation Agency,14062,HAYES
608,5015,Hayes St & Webster St  ,-122.42918999999999,37.776035,San Francisco Municipal Transportation Agency,14062,HAYES
609,5260,Laguna St & Hayes St  ,-122.42627,37.776752,San Francisco Municipal Transportation Agency,14062,HAYES
610,5640,Market St & 3rd St   ,-122.40351899999999,37.787525,San Francisco Municipal Transportation Agency,14062,HAYES
611,5643,Market St & 4th St   ,-122.405847,37.785705,San Francisco Municipal Transportation Agency,14062,HAYES
612,5645,Market St & 5th St   ,-122.40814099999999,37.783885999999995,San Francisco Municipal Transportation Agency,14062,HAYES
613,5647,Market St & 6th St   ,-122.4104,37.782102,San Francisco Municipal Transportation Agency,14062,HAYES
614,5650,Market St & 7th St   ,-122.412613,37.780363,San Francisco Municipal Transportation Agency,14062,HAYES
615,5651,Market St & 8th St   ,-122.414826,37.778605999999996,San Francisco Municipal Transportation Agency,14062,HAYES
616,5652,Market St & 9th St   ,-122.41633999999999,37.777409999999996,San Francisco Municipal Transportation Agency,14062,HAYES
617,5658,Market St & Beale St   ,-122.397016,37.792572,San Francisco Municipal Transportation Agency,14062,HAYES
618,5685,Market St & New Montgomery St  ,-122.40216299999999,37.788613,San Francisco Municipal Transportation Agency,14062,HAYES
619,6475,Spear St & Market St   ,-122.39547900000001,37.793597999999996,San Francisco Municipal Transportation Agency,14062,HAYES
620,6497,Steuart St & Mission St   ,-122.39371299999999,37.793713000000004,San Francisco Municipal Transportation Agency,14062,HAYES
621,7264,Market St & 1st St ,-122.39919499999999,37.79094,San Francisco Municipal Transportation Agency,14062,HAYES
622,7499,Fulton Street & Shrader Street,-122.45312,37.774907,San Francisco Municipal Transportation Agency,14062,HAYES
623,7561,Hayes St & Shrader St,-122.45251299999998,37.77306,San Francisco Municipal Transportation Agency,14062,HAYES
624,3086,Broadway & Steiner St  ,-122.436278,37.794056,San Francisco Municipal Transportation Agency,14063,FILLMORE
625,3282,16th St & Bryant St  ,-122.410408,37.765595000000005,San Francisco Municipal Transportation Agency,14063,FILLMORE
626,3285,16th St & Dolores St  ,-122.426579,37.764575,San Francisco Municipal Transportation Agency,14063,FILLMORE
627,3287,16th St & Guerrero St  ,-122.424256,37.764720000000004,San Francisco Municipal Transportation Agency,14063,FILLMORE
628,3289,16th St & Harrison St  ,-122.41328999999999,37.765377,San Francisco Municipal Transportation Agency,14063,FILLMORE
629,3293,16th St & Mission St  ,-122.419835,37.764983,San Francisco Municipal Transportation Agency,14063,FILLMORE
630,3296,16th St & Potrero Ave  ,-122.40761200000001,37.765764000000004,San Francisco Municipal Transportation Agency,14063,FILLMORE
631,3297,16th St & San Bruno Ave  ,-122.405515,37.765861,San Francisco Municipal Transportation Agency,14063,FILLMORE
632,3299,16th St & Shotwell St  ,-122.416048,37.765218,San Francisco Municipal Transportation Agency,14063,FILLMORE
633,3301,16th St & Valencia St  ,-122.42205600000001,37.764849,San Francisco Municipal Transportation Agency,14063,FILLMORE
634,3313,17th St & De Haro St  ,-122.401711,37.764771,San Francisco Municipal Transportation Agency,14063,FILLMORE
635,3321,18th St & 3rd St  ,-122.388925,37.762992,San Francisco Municipal Transportation Agency,14063,FILLMORE
636,3337,18th St & Minnesota St  ,-122.39084799999999,37.762874,San Francisco Municipal Transportation Agency,14063,FILLMORE
637,3343,18th St & Pennsylvania Ave  ,-122.39322,37.762732,San Francisco Municipal Transportation Agency,14063,FILLMORE
638,3347,18th St & Texas St  ,-122.39516,37.762621,San Francisco Municipal Transportation Agency,14063,FILLMORE
639,3410,20th St & 3rd St  ,-122.38870700000001,37.760536,San Francisco Municipal Transportation Agency,14063,FILLMORE
640,3984,Church St & 16th St  ,-122.428722,37.764621000000005,San Francisco Municipal Transportation Agency,14063,FILLMORE
641,4005,Church St & Duboce Ave   ,-122.42916699999999,37.769498999999996,San Francisco Municipal Transportation Agency,14063,FILLMORE
642,4124,Connecticut St & 17th St  ,-122.39778500000001,37.764749,San Francisco Municipal Transportation Agency,14063,FILLMORE
643,4125,Connecticut St & 18th St  ,-122.39756899999999,37.762614,San Francisco Municipal Transportation Agency,14063,FILLMORE
644,4603,Fillmore St & Bay St  ,-122.43668000000001,37.802585,San Francisco Municipal Transportation Agency,14063,FILLMORE
645,4605,Fillmore St & Broadway  ,-122.434878,37.793805,San Francisco Municipal Transportation Agency,14063,FILLMORE
646,4606,Fillmore St & Beach St  ,-122.437127,37.804423,San Francisco Municipal Transportation Agency,14063,FILLMORE
647,4607,Fillmore St & Beach St  ,-122.436958,37.804446999999996,San Francisco Municipal Transportation Agency,14063,FILLMORE
648,4609,Fillmore St & Chestnut St  ,-122.43646899999999,37.800891,San Francisco Municipal Transportation Agency,14063,FILLMORE
649,4610,Fillmore St & Cervantes Blvd  ,-122.436806,37.802817,San Francisco Municipal Transportation Agency,14063,FILLMORE
650,4612,Fillmore St & Eddy St  ,-122.432401,37.781523,San Francisco Municipal Transportation Agency,14063,FILLMORE
651,4615,Fillmore St & Geary Blvd  ,-122.43291,37.783984000000004,San Francisco Municipal Transportation Agency,14063,FILLMORE
652,4617,Fillmore St & Grove St  ,-122.431472,37.776859,San Francisco Municipal Transportation Agency,14063,FILLMORE
653,4618,Fillmore St & Haight St  ,-122.43053700000002,37.772199,San Francisco Municipal Transportation Agency,14063,FILLMORE
654,4622,Fillmore St & Hayes St  ,-122.431207,37.775597999999995,San Francisco Municipal Transportation Agency,14063,FILLMORE
655,4624,Fillmore St & Jackson St  ,-122.434607,37.792386,San Francisco Municipal Transportation Agency,14063,FILLMORE
656,4625,Fillmore St & Jefferson St  ,-122.437389,37.805421,San Francisco Municipal Transportation Agency,14063,FILLMORE
657,4627,Fillmore St & Lombard St  ,-122.436051,37.799595000000004,San Francisco Municipal Transportation Agency,14063,FILLMORE
658,4629,Fillmore St & Mcallister St  ,-122.431762,37.778343,San Francisco Municipal Transportation Agency,14063,FILLMORE
659,4630,Fillmore St & North Point St  ,-122.43679099999999,37.803546999999995,San Francisco Municipal Transportation Agency,14063,FILLMORE
660,4632,Fillmore St & Oak St  ,-122.430866,37.773759000000005,San Francisco Municipal Transportation Agency,14063,FILLMORE
661,4634,Fillmore St & O'Farrell St  ,-122.432699,37.783019,San Francisco Municipal Transportation Agency,14063,FILLMORE
662,4636,Fillmore St & Pine St  ,-122.433655,37.787717,San Francisco Municipal Transportation Agency,14063,FILLMORE
663,4637,Fillmore St & Sacramento St  ,-122.4341,37.789925,San Francisco Municipal Transportation Agency,14063,FILLMORE
664,4641,Fillmore St & Sutter St  ,-122.433268,37.785814,San Francisco Municipal Transportation Agency,14063,FILLMORE
665,4642,Fillmore St & Turk St  ,-122.432138,37.780204,San Francisco Municipal Transportation Agency,14063,FILLMORE
666,5018,Hermann St & Fillmore St  ,-122.429701,37.770247999999995,San Francisco Municipal Transportation Agency,14063,FILLMORE
667,5226,Kansas St & 17th St  ,-122.403617,37.76482,San Francisco Municipal Transportation Agency,14063,FILLMORE
668,6488,Steiner St & Green St   ,-122.43703700000002,37.795937,San Francisco Municipal Transportation Agency,14063,FILLMORE
669,6491,Steiner St & Union St  ,-122.437137,37.796627,San Francisco Municipal Transportation Agency,14063,FILLMORE
670,6493,Steiner St & Vallejo St   ,-122.43678899999999,37.794887,San Francisco Municipal Transportation Agency,14063,FILLMORE
671,6754,Union St & Fillmore St  ,-122.43566100000001,37.797124,San Francisco Municipal Transportation Agency,14063,FILLMORE
672,7316,Church St & 14th St,-122.428996,37.767786,San Francisco Municipal Transportation Agency,14063,FILLMORE
673,3085,Broadway & Steiner St  ,-122.436442,37.794131,San Francisco Municipal Transportation Agency,14063,FILLMORE
674,3281,16th St & Bryant St  ,-122.410294,37.765658,San Francisco Municipal Transportation Agency,14063,FILLMORE
675,3283,16th St & Church St  ,-122.428523,37.764579,San Francisco Municipal Transportation Agency,14063,FILLMORE
676,3284,16th St & Dolores St  ,-122.426156,37.764731,San Francisco Municipal Transportation Agency,14063,FILLMORE
677,3286,16th St & Guerrero St  ,-122.42395900000001,37.764853,San Francisco Municipal Transportation Agency,14063,FILLMORE
678,3288,16th St & Harrison St  ,-122.412976,37.765522999999995,San Francisco Municipal Transportation Agency,14063,FILLMORE
679,3291,16th St & Mission St  ,-122.4196,37.765143,San Francisco Municipal Transportation Agency,14063,FILLMORE
680,3295,16th St & Potrero Ave  ,-122.407624,37.7658,San Francisco Municipal Transportation Agency,14063,FILLMORE
681,3300,16th St & Valencia St  ,-122.421746,37.764987,San Francisco Municipal Transportation Agency,14063,FILLMORE
682,3302,16th St & Vermont St  ,-122.40468999999999,37.766039,San Francisco Municipal Transportation Agency,14063,FILLMORE
683,3312,17th St & De Haro St  ,-122.401451,37.764904,San Francisco Municipal Transportation Agency,14063,FILLMORE
684,3317,17th St & Kansas St  ,-122.403544,37.764727,San Francisco Municipal Transportation Agency,14063,FILLMORE
685,3324,18th St & Connecticut St  ,-122.397352,37.76258,San Francisco Municipal Transportation Agency,14063,FILLMORE
686,3342,18th St & Pennsylvania Ave  ,-122.39347099999999,37.762828000000006,San Francisco Municipal Transportation Agency,14063,FILLMORE
687,3346,18th St & Texas St  ,-122.395422,37.762701,San Francisco Municipal Transportation Agency,14063,FILLMORE
688,3410,20th St & 3rd St  ,-122.38870700000001,37.760536,San Francisco Municipal Transportation Agency,14063,FILLMORE
689,4006,Church St & Duboce Ave  ,-122.42908700000001,37.769302,San Francisco Municipal Transportation Agency,14063,FILLMORE
690,4123,Connecticut St & 17th St  ,-122.39766100000001,37.76498,San Francisco Municipal Transportation Agency,14063,FILLMORE
691,4603,Fillmore St & Bay St  ,-122.43668000000001,37.802585,San Francisco Municipal Transportation Agency,14063,FILLMORE
692,4604,Fillmore St & Broadway  ,-122.43484199999999,37.794158,San Francisco Municipal Transportation Agency,14063,FILLMORE
693,4608,Fillmore St & Chestnut St  ,-122.436229,37.801091,San Francisco Municipal Transportation Agency,14063,FILLMORE
694,4611,Fillmore St & Eddy St  ,-122.43232900000001,37.781733,San Francisco Municipal Transportation Agency,14063,FILLMORE
695,4613,Fillmore St & Golden Gate Ave ,-122.431955,37.779859,San Francisco Municipal Transportation Agency,14063,FILLMORE
696,4614,Fillmore St & Geary Blvd  ,-122.432921,37.784733,San Francisco Municipal Transportation Agency,14063,FILLMORE
697,4616,Fillmore St & Grove St  ,-122.43136899999999,37.776998,San Francisco Municipal Transportation Agency,14063,FILLMORE
698,4620,Fillmore St & Haight St  ,-122.430347,37.772033,San Francisco Municipal Transportation Agency,14063,FILLMORE
699,4621,Fillmore St & Hayes St  ,-122.431197,37.776106,San Francisco Municipal Transportation Agency,14063,FILLMORE
700,4623,Fillmore St & Jackson St  ,-122.434556,37.792761,San Francisco Municipal Transportation Agency,14063,FILLMORE
701,4626,Fillmore St & Lombard St  ,-122.435952,37.799707,San Francisco Municipal Transportation Agency,14063,FILLMORE
702,4628,Fillmore St & Mcallister St  ,-122.43168700000001,37.77854,San Francisco Municipal Transportation Agency,14063,FILLMORE
703,4631,Fillmore St & Oak St  ,-122.430825,37.774268,San Francisco Municipal Transportation Agency,14063,FILLMORE
704,4633,Fillmore St & O'Farrell St  ,-122.432627,37.783193,San Francisco Municipal Transportation Agency,14063,FILLMORE
705,4635,Fillmore St & Pine St  ,-122.43356499999999,37.788049,San Francisco Municipal Transportation Agency,14063,FILLMORE
706,4638,Fillmore St & Sacramento St  ,-122.433947,37.789744,San Francisco Municipal Transportation Agency,14063,FILLMORE
707,4640,Fillmore St & Sutter St  ,-122.43324399999999,37.786051,San Francisco Municipal Transportation Agency,14063,FILLMORE
708,4643,Fillmore St & Union St  ,-122.43548899999999,37.797391,San Francisco Municipal Transportation Agency,14063,FILLMORE
709,5017,Hermann St & Fillmore St  ,-122.429929,37.770307,San Francisco Municipal Transportation Agency,14063,FILLMORE
710,6487,Steiner St & Green St  ,-122.43686299999999,37.795859,San Francisco Municipal Transportation Agency,14063,FILLMORE
711,6490,Steiner St & Union St  ,-122.437054,37.796785,San Francisco Municipal Transportation Agency,14063,FILLMORE
712,6492,Steiner St & Vallejo St  ,-122.436669,37.794911,San Francisco Municipal Transportation Agency,14063,FILLMORE
713,6657,Tennessee St & 18th St  ,-122.389664,37.7629,San Francisco Municipal Transportation Agency,14063,FILLMORE
714,7073,Church St & Market St,-122.428927,37.767509000000004,San Francisco Municipal Transportation Agency,14063,FILLMORE
715,7289,16th St & Folsom St ,-122.415428,37.7654,San Francisco Municipal Transportation Agency,14063,FILLMORE
716,3141,3rd St & Palou Ave   ,-122.390928,37.734091,San Francisco Municipal Transportation Agency,14065,DIVISADERO
717,3521,26th St & Noe St  ,-122.43163600000001,37.748174,San Francisco Municipal Transportation Agency,14065,DIVISADERO
718,3536,30th St & Church St  ,-122.42676000000002,37.74204,San Francisco Municipal Transportation Agency,14065,DIVISADERO
719,3538,30th St & Dolores St  ,-122.424457,37.74217,San Francisco Municipal Transportation Agency,14065,DIVISADERO
720,3541,30th St & Mission St  ,-122.42217,37.742309999999996,San Francisco Municipal Transportation Agency,14065,DIVISADERO
721,3544,30th St & Sanchez St  ,-122.42902,37.74191,San Francisco Municipal Transportation Agency,14065,DIVISADERO
722,4143,Cortland Ave & Andover St  ,-122.41658000000001,37.73904,San Francisco Municipal Transportation Agency,14065,DIVISADERO
723,4146,Cortland Ave & Bocana St  ,-122.41872,37.739309999999996,San Francisco Municipal Transportation Agency,14065,DIVISADERO
724,4148,Cortland Ave & Bayshore Blvd ,-122.407031,37.739567,San Francisco Municipal Transportation Agency,14065,DIVISADERO
725,4150,Cortland Ave & Elsie St   ,-122.41968999999999,37.7397,San Francisco Municipal Transportation Agency,14065,DIVISADERO
726,4152,Cortland Ave & Ellsworth St  ,-122.414615,37.738828999999996,San Francisco Municipal Transportation Agency,14065,DIVISADERO
727,4154,Cortland Ave & Folsom St  ,-122.41343,37.73892,San Francisco Municipal Transportation Agency,14065,DIVISADERO
728,4157,Cortland Ave & Mission St   ,-122.42251,37.74085,San Francisco Municipal Transportation Agency,14065,DIVISADERO
